logFC	logCPM	LR	PValue	FDR
RN7SL16P	0	0.690144682766074	0	1	1
RNU6-420P	0	0.690144682766074	0	1	1
MIR7978	0	0.690144682766074	0	1	1
MIR4275	0	0.690144682766074	0	1	1
RNU7-126P	0	0.690144682766074	0	1	1
ENSG00000200999	0	0.690144682766074	0	1	1
U6	0	0.690144682766074	0	1	1
Y_RNA	0	0.690144682766074	0	1	1
MIR1255B1	0	0.690144682766074	0	1	1
Y_RNA	0	0.690144682766074	0	1	1
ENSG00000238694	0	0.690144682766074	0	1	1
RNU6-573P	0	0.690144682766074	0	1	1
Y_RNA	0	0.690144682766074	0	1	1
Y_RNA	0	0.690144682766074	0	1	1
RNU7-74P	0	0.690144682766074	0	1	1
RNU6-836P	0	0.690144682766074	0	1	1
RNU6-1195P	0	0.690144682766074	0	1	1
RNU1-49P	0	0.690144682766074	0	1	1
RNA5SP159	0	0.690144682766074	0	1	1
MIR4801	0	0.690144682766074	0	1	1
Y_RNA	0	0.690144682766074	0	1	1
RN7SKP82	0	0.690144682766074	0	1	1
RNU7-11P	0	0.690144682766074	0	1	1
RNU6-931P	0	0.690144682766074	0	1	1
RNU6-412P	0	0.690144682766074	0	1	1
RN7SL193P	0	0.690144682766074	0	1	1
RN7SKP199	0	0.690144682766074	0	1	1
RNU6-158P	0	0.690144682766074	0	1	1
RN7SL691P	0	0.690144682766074	0	1	1
MIR8053	0	0.690144682766074	0	1	1
RNU6-276P	0	0.690144682766074	0	1	1
RNU6-1252P	0	0.690144682766074	0	1	1
Y_RNA	0	0.690144682766074	0	1	1
MIR548AG1	0	0.690144682766074	0	1	1
Y_RNA	0	0.690144682766074	0	1	1
RNU6-1325P	0	0.690144682766074	0	1	1
RNU6-699P	0	0.690144682766074	0	1	1
MIR1269A	0	0.690144682766074	0	1	1
RNU6-191P	0	0.690144682766074	0	1	1
RNA5SP527	0	0.690144682766074	0	1	1
Y_RNA	0	0.690144682766074	0	1	1
RNU6-95P	0	0.690144682766074	0	1	1
SNORA62	0	0.690144682766074	0	1	1
RNU6ATAC5P	0	0.690144682766074	0	1	1
RNA5SP163	0	0.690144682766074	0	1	1
RNU4ATAC9P	0	0.690144682766074	0	1	1
ENSG00000252762	0	0.690144682766074	0	1	1
RNU5A-2P	0	0.690144682766074	0	1	1
RNU6-499P	0	0.690144682766074	0	1	1
RNU6-774P	0	0.690144682766074	0	1	1
RN7SKP48	0	0.690144682766074	0	1	1
MIR575	0	0.690144682766074	0	1	1
ENSG00000278151	0	0.690144682766074	0	1	1
ENSG00000276003	0	0.690144682766074	0	1	1
RNA5SP164	0	0.690144682766074	0	1	1
RN7SL552P	0	0.690144682766074	0	1	1
RNU6-615P	0	0.690144682766074	0	1	1
RNU6-1059P	0	0.690144682766074	0	1	1
RN7SKP28	0	0.690144682766074	0	1	1
RNU7-149P	0	0.690144682766074	0	1	1
RNU6-462P	0	0.690144682766074	0	1	1
RNU6-551P	0	0.690144682766074	0	1	1
RNU6-34P	0	0.690144682766074	0	1	1
RNU6-635P	0	0.690144682766074	0	1	1
Y_RNA	0	0.690144682766074	0	1	1
MIR1973	0	0.690144682766074	0	1	1
SNORA24	0	0.690144682766074	0	1	1
MIR577	0	0.690144682766074	0	1	1
RN7SL55P	0	0.690144682766074	0	1	1
RNU6-1054P	0	0.690144682766074	0	1	1
RNU6-948P	0	0.690144682766074	0	1	1
RNU6-1217P	0	0.690144682766074	0	1	1
RNU6-119P	0	0.690144682766074	0	1	1
RNU6-550P	0	0.690144682766074	0	1	1
Y_RNA	0	0.690144682766074	0	1	1
RNU6-583P	0	0.690144682766074	0	1	1
Y_RNA	0	0.690144682766074	0	1	1
ENSG00000281369	0	0.690144682766074	0	1	1
RNU1-89P	0	0.690144682766074	0	1	1
RNU6-224P	0	0.690144682766074	0	1	1
Y_RNA	0	0.690144682766074	0	1	1
RN7SL808P	0	0.690144682766074	0	1	1
Y_RNA	0	0.690144682766074	0	1	1
ENSG00000221245	0	0.690144682766074	0	1	1
Y_RNA	0	0.690144682766074	0	1	1
ENSG00000273621	0	0.690144682766074	0	1	1
RN7SKP235	0	0.690144682766074	0	1	1
Y_RNA	0	0.690144682766074	0	1	1
RNA5SP166	0	0.690144682766074	0	1	1
RNU7-197P	0	0.690144682766074	0	1	1
RNU6-1230P	0	0.690144682766074	0	1	1
RNA5SP167	0	0.690144682766074	0	1	1
RNU7-194P	0	0.690144682766074	0	1	1
RNA5SP165	0	0.690144682766074	0	1	1
MIR4799	0	0.690144682766074	0	1	1
RNA5SP168	0	0.690144682766074	0	1	1
RN7SKP35	0	0.690144682766074	0	1	1
SNORD73B	0	0.690144682766074	0	1	1
MIR548G	0	0.690144682766074	0	1	1
RNU6-1282P	0	0.690144682766074	0	1	1
RNA5SP169	0	0.690144682766074	0	1	1
SNORD73A	0	0.690144682766074	0	1	1
RNU6-582P	0	0.690144682766074	0	1	1
Y_RNA	0	0.690144682766074	0	1	1
Y_RNA	0	0.690144682766074	0	1	1
SNORD39	0	0.690144682766074	0	1	1
RPPH1-3P	0	0.690144682766074	0	1	1
RNU4-79P	0	0.690144682766074	0	1	1
RNU4-87P	0	0.690144682766074	0	1	1
Y_RNA	0	0.690144682766074	0	1	1
RNU6-284P	0	0.690144682766074	0	1	1
RN7SL446P	0	0.690144682766074	0	1	1
RN7SKP188	0	0.690144682766074	0	1	1
RNA5SP170	0	0.690144682766074	0	1	1
RNU6ATAC13P	0	0.690144682766074	0	1	1
RN7SKP105	0	0.690144682766074	0	1	1
RNU6-1336P	0	0.690144682766074	0	1	1
RNY4P17	0	0.690144682766074	0	1	1
MIR6082	0	0.690144682766074	0	1	1
MIR4453	0	0.690144682766074	0	1	1
RN7SL776P	0	0.690144682766074	0	1	1
RN7SL253P	0	0.690144682766074	0	1	1
RNA5SP172	0	0.690144682766074	0	1	1
RNU1-45P	0	0.690144682766074	0	1	1
RN7SKP136	0	0.690144682766074	0	1	1
RNA5SP171	0	0.690144682766074	0	1	1
RNA5SP173	0	0.690144682766074	0	1	1
MIR4454	0	0.690144682766074	0	1	1
RN7SKP13	0	0.690144682766074	0	1	1
RNU6-335P	0	0.690144682766074	0	1	1
ENSG00000201516	0	0.690144682766074	0	1	1
RN7SL28P	0	0.690144682766074	0	1	1
RNU2-66P	0	0.690144682766074	0	1	1
RN7SKP67	0	0.690144682766074	0	1	1
RNU2-44P	0	0.690144682766074	0	1	1
MIR4276	0	0.690144682766074	0	1	1
RNA5SP175	0	0.690144682766074	0	1	1
RNU6-173P	0	0.690144682766074	0	1	1
RNU1-51P	0	0.690144682766074	0	1	1
RNU6-1055P	0	0.690144682766074	0	1	1
RNA5SP174	0	0.690144682766074	0	1	1
ENSG00000212191	0	0.690144682766074	0	1	1
RNU7-192P	0	0.690144682766074	0	1	1
Y_RNA	0	0.690144682766074	0	1	1
ENSG00000260120	0	0.690144682766074	0	1	1
MIR4449	0	0.690144682766074	0	1	1
ENSG00000286161	0	0.690144682766074	0	1	1
SNORA26	0	0.690144682766074	0	1	1
ENSG00000248375	0	0.690144682766074	0	1	1
ENSG00000212490	0	0.690144682766074	0	1	1
Y_RNA	0	0.690144682766074	0	1	1
RN7SKP275	0	0.690144682766074	0	1	1
ENSG00000237868	0	0.690144682766074	0	1	1
RN7SL335P	0	0.690144682766074	0	1	1
ADAD1	0	0.690144682766074	0	1	1
RNU6-668P	0	0.690144682766074	0	1	1
TRIM60P14	0	0.690144682766074	0	1	1
ENSG00000244146	0	0.690144682766074	0	1	1
FAM218BP	0	0.690144682766074	0	1	1
ENSG00000270960	0	0.690144682766074	0	1	1
ENSG00000248645	0	0.690144682766074	0	1	1
ENSG00000236941	0	0.690144682766074	0	1	1
ENSG00000250887	0	0.690144682766074	0	1	1
ENSG00000250712	0	0.690144682766074	0	1	1
ENSG00000240674	0	0.690144682766074	0	1	1
ENSG00000276623	0	0.690144682766074	0	1	1
ENSG00000250430	0	0.690144682766074	0	1	1
ENSG00000249617	0	0.690144682766074	0	1	1
AMTN	0	0.690144682766074	0	1	1
ENAM	0	0.690144682766074	0	1	1
ENSG00000286848	0	0.690144682766074	0	1	1
RNU6-520P	0	0.690144682766074	0	1	1
RNU6-784P	0	0.690144682766074	0	1	1
U6	0	0.690144682766074	0	1	1
RNU6-891P	0	0.690144682766074	0	1	1
FAM86KP	0	0.690144682766074	0	1	1
ALG1L14P	0	0.690144682766074	0	1	1
FAM90A26	0	0.690144682766074	0	1	1
USP17L10	0	0.690144682766074	0	1	1
USP17L11	0	0.690144682766074	0	1	1
USP17L12	0	0.690144682766074	0	1	1
USP17L13	0	0.690144682766074	0	1	1
USP17L17	0	0.690144682766074	0	1	1
USP17L18	0	0.690144682766074	0	1	1
USP17L23	0	0.690144682766074	0	1	1
USP17L5	0	0.690144682766074	0	1	1
USP17L27	0	0.690144682766074	0	1	1
USP17L28	0	0.690144682766074	0	1	1
USP17L29	0	0.690144682766074	0	1	1
USP17L30	0	0.690144682766074	0	1	1
ENSG00000219492	0	0.690144682766074	0	1	1
DEFB108F	0	0.690144682766074	0	1	1
RNA5SP153	0	0.690144682766074	0	1	1
DEFB130D	0	0.690144682766074	0	1	1
USP17L20	0	0.690144682766074	0	1	1
USP17L21	0	0.690144682766074	0	1	1
USP17L22	0	0.690144682766074	0	1	1
USP17L24	0	0.690144682766074	0	1	1
USP17L25	0	0.690144682766074	0	1	1
USP17L26	0	0.690144682766074	0	1	1
USP17L14P	0	0.690144682766074	0	1	1
USP17L16P	0	0.690144682766074	0	1	1
USP17L19	0	0.690144682766074	0	1	1
USP17L9P	0	0.690144682766074	0	1	1
USP17L6P	0	0.690144682766074	0	1	1
LINC02173	0	0.690144682766074	0	1	1
GIMD1	0	0.690144682766074	0	1	1
ENSG00000244083	0	0.690144682766074	0	1	1
RNU6-1196P	0	0.690144682766074	0	1	1
Y_RNA	0	0.690144682766074	0	1	1
ANXA2P1	0	0.690144682766074	0	1	1
RN7SL419P	0	0.690144682766074	0	1	1
ATOH1	0	0.690144682766074	0	1	1
MIR548T	0	0.690144682766074	0	1	1
SAP30	0	0.690144682766074	0	1	1
SCRG1	0	0.690144682766074	0	1	1
RPL5P11	0	0.690144682766074	0	1	1
RNU6-1096P	0	0.690144682766074	0	1	1
ENSG00000261646	0	0.690144682766074	0	1	1
RANP6	0	0.690144682766074	0	1	1
NACAP5	0	0.690144682766074	0	1	1
ENSG00000283219	0	0.690144682766074	0	1	1
KRT18P63	0	0.690144682766074	0	1	1
ENSG00000250043	0	0.690144682766074	0	1	1
RNU6-531P	0	0.690144682766074	0	1	1
RN7SL382P	0	0.690144682766074	0	1	1
PPP1R14BP3	0	0.690144682766074	0	1	1
Metazoa_SRP	0	0.690144682766074	0	1	1
RN7SL311P	0	0.690144682766074	0	1	1
RNU6-506P	0	0.690144682766074	0	1	1
RNU6-1074P	0	0.690144682766074	0	1	1
MGARP	0	0.690144682766074	0	1	1
ENSG00000248188	0	0.690144682766074	0	1	1
ENSG00000249234	0	0.690144682766074	0	1	1
Y_RNA	0	0.690144682766074	0	1	1
MIR2054	0	0.690144682766074	0	1	1
NUP58P1	0	0.690144682766074	0	1	1
ENSG00000250322	0	0.690144682766074	0	1	1
ENSG00000287951	0	0.690144682766074	0	1	1
RPL17P20	0	0.690144682766074	0	1	1
RN7SL492P	0	0.690144682766074	0	1	1
RN7SL357P	0	0.690144682766074	0	1	1
Metazoa_SRP	0	0.690144682766074	0	1	1
Y_RNA	0	0.690144682766074	0	1	1
MTNR1A	0	0.690144682766074	0	1	1
BBS7-DT	0	0.690144682766074	0	1	1
ENSG00000288606	0	0.690144682766074	0	1	1
ENSG00000214846	0	0.690144682766074	0	1	1
SULT1D1P	0	0.690144682766074	0	1	1
SULT1E1	0	0.690144682766074	0	1	1
ENSG00000251489	0	0.690144682766074	0	1	1
CSN1S1	0	0.690144682766074	0	1	1
STATH	0	0.690144682766074	0	1	1
HTN1	0	0.690144682766074	0	1	1
CSN1S2AP	0	0.690144682766074	0	1	1
PRR27	0	0.690144682766074	0	1	1
HTN3	0	0.690144682766074	0	1	1
ENSG00000270244	0	0.690144682766074	0	1	1
ENSG00000242727	0	0.690144682766074	0	1	1
RPL7P17	0	0.690144682766074	0	1	1
ENSG00000271676	0	0.690144682766074	0	1	1
RNU6-1187P	0	0.690144682766074	0	1	1
RNU6-887P	0	0.690144682766074	0	1	1
MIR5591	0	0.690144682766074	0	1	1
Y_RNA	0	0.690144682766074	0	1	1
ENSG00000248676	0	0.690144682766074	0	1	1
MAPK10-AS1	0	0.690144682766074	0	1	1
MIR4452	0	0.690144682766074	0	1	1
CLDN22	0	0.690144682766074	0	1	1
YTHDC1	0	0.690144682766074	0	1	1
EXOC1L	0	0.690144682766074	0	1	1
RNU6-746P	0	0.690144682766074	0	1	1
LRRC34P2	0	0.690144682766074	0	1	1
OR7E85BP	0	0.690144682766074	0	1	1
UNC93B8	0	0.690144682766074	0	1	1
OR7E111FP	0	0.690144682766074	0	1	1
ENSG00000249347	0	0.690144682766074	0	1	1
ENSG00000271057	0	0.690144682766074	0	1	1
ENSG00000251313	0	0.690144682766074	0	1	1
ENSG00000288075	0	0.690144682766074	0	1	1
SNRPCP16	0	0.690144682766074	0	1	1
ENSG00000287972	0	0.690144682766074	0	1	1
ENPP7P10	0	0.690144682766074	0	1	1
ENSG00000288637	0	0.690144682766074	0	1	1
ENSG00000249351	0	0.690144682766074	0	1	1
EPHA5-AS1	0	0.690144682766074	0	1	1
RNU2-40P	0	0.690144682766074	0	1	1
ENSG00000251527	0	0.690144682766074	0	1	1
ENSG00000243312	0	0.690144682766074	0	1	1
ENSG00000250202	0	0.690144682766074	0	1	1
ENSG00000250572	0	0.690144682766074	0	1	1
MIR5705	0	0.690144682766074	0	1	1
RNU1-44P	0	0.690144682766074	0	1	1
POU4F2	0	0.690144682766074	0	1	1
ENSG00000248764	0	0.690144682766074	0	1	1
ENSG00000248346	0	0.690144682766074	0	1	1
ENSG00000260090	0	0.690144682766074	0	1	1
ENSG00000279376	0	0.690144682766074	0	1	1
USP17L15	0	0.690144682766074	0	1	1
ENSG00000207171	0	0.690144682766074	0	1	1
BTF3L4P4	0	0.690144682766074	0	1	1
PALLD-AS1	0	0.690144682766074	0	1	1
Y_RNA	0	0.690144682766074	0	1	1
HIGD1AP13	0	0.690144682766074	0	1	1
ENSG00000239793	0	0.690144682766074	0	1	1
BMP2K-DT	0	0.690144682766074	0	1	1
MIR3945	0	0.690144682766074	0	1	1
ENSG00000251147	0	0.690144682766074	0	1	1
MIR4455	0	0.690144682766074	0	1	1
ENSG00000279460	0	0.690144682766074	0	1	1
RNU6-351P	0	0.690144682766074	0	1	1
ENSG00000276992	0	0.690144682766074	0	1	1
ENSG00000252136	0	0.690144682766074	0	1	1
TET2-AS1	0	0.690144682766074	0	1	1
RN7SL89P	0	0.690144682766074	0	1	1
RNU6-553P	0	0.690144682766074	0	1	1
IL21	0	0.690144682766074	0	1	1
ENSG00000287692	0	0.690144682766074	0	1	1
SCARNA22	0	0.690144682766074	0	1	1
MIR943	0	0.690144682766074	0	1	1
ENSG00000250623	0	0.690144682766074	0	1	1
ADGRL3-AS1	0	0.690144682766074	0	1	1
RPS15AP17	0	0.690144682766074	0	1	1
RPL21P47	0	0.690144682766074	0	1	1
ENSG00000250249	0	0.690144682766074	0	1	1
Y_RNA	0	0.690144682766074	0	1	1
RNU2-16P	0	0.690144682766074	0	1	1
NKX1-1	0	0.690144682766074	0	1	1
ENSG00000276542	0	0.690144682766074	0	1	1
MIR95	0	0.690144682766074	0	1	1
ENSG00000273267	0	0.690144682766074	0	1	1
ENSG00000251460	0	0.690144682766074	0	1	1
RNU6-112P	0	0.690144682766074	0	1	1
Y_RNA	0	0.690144682766074	0	1	1
NCOA4P2	0	0.690144682766074	0	1	1
PYURF	0	0.690144682766074	0	1	1
PIGY	0	0.690144682766074	0	1	1
PIGY-DT	0	0.690144682766074	0	1	1
ENSG00000249755	0	0.690144682766074	0	1	1
RN7SKP244	0	0.690144682766074	0	1	1
GRXCR1	0	0.690144682766074	0	1	1
FRG2	0	0.690144682766074	0	1	1
RPSAP34	0	0.690144682766074	0	1	1
ZACNP1	0	0.690144682766074	0	1	1
EXOC7P1	0	0.690144682766074	0	1	1
ASIC5	0	0.690144682766074	0	1	1
TDO2	0	0.690144682766074	0	1	1
FTH1P21	0	0.690144682766074	0	1	1
CTSO	0	0.690144682766074	0	1	1
RNU6-35P	0	0.690144682766074	0	1	1
RN7SL275P	0	0.690144682766074	0	1	1
ENSG00000248200	0	0.690144682766074	0	1	1
HSBP1P2	0	0.690144682766074	0	1	1
RNF14P2	0	0.690144682766074	0	1	1
RNU6-205P	0	0.690144682766074	0	1	1
ZBED1P1	0	0.690144682766074	0	1	1
ENSG00000199894	0	0.690144682766074	0	1	1
ENSG00000250511	0	0.690144682766074	0	1	1
MIR297	0	0.690144682766074	0	1	1
ENSG00000251312	0	0.690144682766074	0	1	1
RNU6-289P	0	0.690144682766074	0	1	1
ENSG00000248656	0	0.690144682766074	0	1	1
ENSG00000241722	0	0.690144682766074	0	1	1
ENSG00000250855	0	0.690144682766074	0	1	1
ENSG00000288685	0	0.690144682766074	0	1	1
CCDC34P1	0	0.690144682766074	0	1	1
TUBB8P3	0	0.690144682766074	0	1	1
ENSG00000240459	0	0.690144682766074	0	1	1
ENSG00000278778	0	0.690144682766074	0	1	1
ENSG00000248840	0	0.690144682766074	0	1	1
ENSG00000248843	0	0.690144682766074	0	1	1
ENSG00000250677	0	0.690144682766074	0	1	1
ENSG00000248401	0	0.690144682766074	0	1	1
ENSG00000274154	0	0.690144682766074	0	1	1
ENSG00000251647	0	0.690144682766074	0	1	1
RPL30P5	0	0.690144682766074	0	1	1
ANXA10	0	0.690144682766074	0	1	1
ENSG00000248317	0	0.690144682766074	0	1	1
RPL38P3	0	0.690144682766074	0	1	1
RNU6-410P	0	0.690144682766074	0	1	1
ENSG00000250646	0	0.690144682766074	0	1	1
RN7SL424P	0	0.690144682766074	0	1	1
RN7SL822P	0	0.690144682766074	0	1	1
ENSG00000250812	0	0.690144682766074	0	1	1
KPNA2P1	0	0.690144682766074	0	1	1
RPSAP39	0	0.690144682766074	0	1	1
OR7E94P	0	0.690144682766074	0	1	1
ENSG00000251399	0	0.690144682766074	0	1	1
LINC02469	0	0.690144682766074	0	1	1
PCAT4	0	0.690144682766074	0	1	1
SNORA75	0	0.690144682766074	0	1	1
PIMREGP4	0	0.690144682766074	0	1	1
ENSG00000248452	0	0.690144682766074	0	1	1
CCKAR	0	0.690144682766074	0	1	1
NDUFB4P9	0	0.690144682766074	0	1	1
MGAT4D	0	0.690144682766074	0	1	1
ENSG00000280262	0	0.690144682766074	0	1	1
UCP1	0	0.690144682766074	0	1	1
RN7SL152P	0	0.690144682766074	0	1	1
ENSG00000248621	0	0.690144682766074	0	1	1
ENSG00000248567	0	0.690144682766074	0	1	1
ENSG00000250877	0	0.690144682766074	0	1	1
ENSG00000285330	0	0.690144682766074	0	1	1
GAR1-DT	0	0.690144682766074	0	1	1
KRT19P3	0	0.690144682766074	0	1	1
ENSG00000250300	0	0.690144682766074	0	1	1
C4orf17	0	0.690144682766074	0	1	1
ENSG00000286420	0	0.690144682766074	0	1	1
NMNAT1P4	0	0.690144682766074	0	1	1
SMAD1-AS2	0	0.690144682766074	0	1	1
SMAD1-AS1	0	0.690144682766074	0	1	1
NCOA4P3	0	0.690144682766074	0	1	1
ENSG00000248356	0	0.690144682766074	0	1	1
C4orf51	0	0.690144682766074	0	1	1
NKX6-1	0	0.690144682766074	0	1	1
RPL32P13	0	0.690144682766074	0	1	1
Y_RNA	0	0.690144682766074	0	1	1
ENSG00000250500	0	0.690144682766074	0	1	1
ENSG00000251126	0	0.690144682766074	0	1	1
ENSG00000228814	0	0.690144682766074	0	1	1
ANK2-AS1	0	0.690144682766074	0	1	1
ENSG00000249373	0	0.690144682766074	0	1	1
MIR1243	0	0.690144682766074	0	1	1
MIR8082	0	0.690144682766074	0	1	1
ENSG00000196656	0	0.690144682766074	0	1	1
RN7SL184P	0	0.690144682766074	0	1	1
RNU1-138P	0	0.690144682766074	0	1	1
U3	0	0.690144682766074	0	1	1
RNU6-128P	0	0.690144682766074	0	1	1
ENSG00000286618	0	0.690144682766074	0	1	1
RNU1-36P	0	0.690144682766074	0	1	1
ENSG00000241853	0	0.690144682766074	0	1	1
RNU6-818P	0	0.690144682766074	0	1	1
RNU6ATAC31P	0	0.690144682766074	0	1	1
RNU6-1298P	0	0.690144682766074	0	1	1
MIR4274	0	0.690144682766074	0	1	1
ENSG00000287164	0	0.690144682766074	0	1	1
DSPP	0	0.690144682766074	0	1	1
Y_RNA	0	0.690144682766074	0	1	1
RNU6-733P	0	0.690144682766074	0	1	1
RN7SL728P	0	0.690144682766074	0	1	1
ENSG00000251572	0	0.690144682766074	0	1	1
ENSG00000260651	0	0.690144682766074	0	1	1
ENSG00000241981	0	0.690144682766074	0	1	1
ENSG00000224207	0	0.690144682766074	0	1	1
ENSG00000251288	0	0.690144682766074	0	1	1
ENSG00000286242	0	0.690144682766074	0	1	1
ENSG00000251300	0	0.690144682766074	0	1	1
ENSG00000250969	0	0.690144682766074	0	1	1
Y_RNA	0	0.690144682766074	0	1	1
ENSG00000286771	0	0.690144682766074	0	1	1
ENSG00000287786	0	0.690144682766074	0	1	1
JAKMIP1-DT	0	0.690144682766074	0	1	1
ENSG00000251408	0	0.690144682766074	0	1	1
ENSG00000288588	0	0.690144682766074	0	1	1
FTH1P24	0	0.690144682766074	0	1	1
ENSG00000286896	0	0.690144682766074	0	1	1
H3P16	0	0.690144682766074	0	1	1
RNA5SP161	0	0.690144682766074	0	1	1
RNU6-197P	0	0.690144682766074	0	1	1
ENSG00000286093	0	0.690144682766074	0	1	1
ENSG00000270147	0	0.690144682766074	0	1	1
ENSG00000288019	0	0.690144682766074	0	1	1
ENSG00000251017	0	0.690144682766074	0	1	1
ENSG00000269559	0	0.690144682766074	0	1	1
SDAD1-AS1	0	0.690144682766074	0	1	1
ART3	0	0.690144682766074	0	1	1
ENSG00000225846	0	0.690144682766074	0	1	1
STBD1	0	0.690144682766074	0	1	1
SNX5P1	0	0.690144682766074	0	1	1
RNU6-1000P	0	0.690144682766074	0	1	1
ENSG00000240426	0	0.690144682766074	0	1	1
ENSG00000199857	0	0.690144682766074	0	1	1
ENSG00000251159	0	0.690144682766074	0	1	1
ENSG00000273369	0	0.690144682766074	0	1	1
MIR367	0	0.690144682766074	0	1	1
MIR302D	0	0.690144682766074	0	1	1
MIR302A	0	0.690144682766074	0	1	1
MIR302C	0	0.690144682766074	0	1	1
MIR302B	0	0.690144682766074	0	1	1
OSTCP4	0	0.690144682766074	0	1	1
ENSG00000250046	0	0.690144682766074	0	1	1
GET1P1	0	0.690144682766074	0	1	1
ENSG00000250229	0	0.690144682766074	0	1	1
ENSG00000249304	0	0.690144682766074	0	1	1
ENSG00000248716	0	0.690144682766074	0	1	1
DMP1	0	0.690144682766074	0	1	1
FGF5	0	0.690144682766074	0	1	1
ADH7	0	0.690144682766074	0	1	1
YIPF7	0	0.690144682766074	0	1	1
UGT2B29P	0	0.690144682766074	0	1	1
UGT2B17	0	0.690144682766074	0	1	1
ENSG00000249472	0	0.690144682766074	0	1	1
ENSG00000251101	0	0.690144682766074	0	1	1
ENSG00000251074	0	0.690144682766074	0	1	1
UGT2B15	0	0.690144682766074	0	1	1
ENSG00000248635	0	0.690144682766074	0	1	1
ENSG00000250376	0	0.690144682766074	0	1	1
ENSG00000249278	0	0.690144682766074	0	1	1
RNU6-145P	0	0.690144682766074	0	1	1
MIR4450	0	0.690144682766074	0	1	1
MIR548AH	0	0.690144682766074	0	1	1
OR7E103P	0	0.690144682766074	0	1	1
OR7E43P	0	0.690144682766074	0	1	1
OTOP1	0	0.690144682766074	0	1	1
RPS7P15	0	0.690144682766074	0	1	1
ENSG00000250214	0	0.690144682766074	0	1	1
LINC02260	0	0.690144682766074	0	1	1
ENSG00000284847	0	0.690144682766074	0	1	1
C4orf48	0	0.690144682766074	0	1	1
RPL6P12	0	0.690144682766074	0	1	1
ENSG00000251171	0	0.690144682766074	0	1	1
UGT2A3P7	0	0.690144682766074	0	1	1
ENSG00000251177	0	0.690144682766074	0	1	1
UGT2A2	0	0.690144682766074	0	1	1
RNU6-907P	0	0.690144682766074	0	1	1
RNU4-33P	0	0.690144682766074	0	1	1
ENSG00000249244	0	0.690144682766074	0	1	1
AMBN	0	0.690144682766074	0	1	1
ADH4	0	0.690144682766074	0	1	1
UGT2A1	0	0.690144682766074	0	1	1
HELT	0	0.690144682766074	0	1	1
LSM3P4	0	0.690144682766074	0	1	1
ENSG00000251248	0	0.690144682766074	0	1	1
ENSG00000249806	0	0.690144682766074	0	1	1
ENSG00000251010	0	0.690144682766074	0	1	1
MIR7849	0	0.690144682766074	0	1	1
ENSG00000251009	0	0.690144682766074	0	1	1
PF4V1	0	0.690144682766074	0	1	1
CXCL1P1	0	0.690144682766074	0	1	1
ENSG00000288796	0	0.690144682766074	0	1	1
ENSG00000287037	0	0.690144682766074	0	1	1
RN7SL218P	0	0.690144682766074	0	1	1
PPBPP2	0	0.690144682766074	0	1	1
ENSG00000270090	0	0.690144682766074	0	1	1
MIR3688-1	0	0.690144682766074	0	1	1
ENSG00000248552	0	0.690144682766074	0	1	1
CSN2	0	0.690144682766074	0	1	1
FDCSP	0	0.690144682766074	0	1	1
CSN3	0	0.690144682766074	0	1	1
LTO1P1	0	0.690144682766074	0	1	1
F11	0	0.690144682766074	0	1	1
DEFB131A	0	0.690144682766074	0	1	1
ENSG00000289019	0	0.690144682766074	0	1	1
IGFBP7-AS1	0	0.690144682766074	0	1	1
ENSG00000289379	0	0.690144682766074	0	1	1
LINC02263	0	0.690144682766074	0	1	1
ENSG00000288951	0	0.690144682766074	0	1	1
FRG1-DT	0	0.690144682766074	0	1	1
TMED11P	0	0.690144682766074	0	1	1
ENSG00000289342	0	0.690144682766074	0	1	1
ENSG00000289197	0	0.690144682766074	0	1	1
ENSG00000289241	0	0.690144682766074	0	1	1
ENSG00000287642	0	0.690144682766074	0	1	1
ENSG00000289139	0	0.690144682766074	0	1	1
ENSG00000288921	0	0.690144682766074	0	1	1
ENSG00000289186	0	0.690144682766074	0	1	1
ENSG00000248991	0	0.690144682766074	0	1	1
ENSG00000289643	0	0.690144682766074	0	1	1
LINC00682	0	0.690144682766074	0	1	1
ENSG00000288728	0	0.690144682766074	0	1	1
LINC02269	0	0.690144682766074	0	1	1
ENSG00000288659	0	0.690144682766074	0	1	1
ENSG00000289096	0	0.690144682766074	0	1	1
LINC02273	0	0.690144682766074	0	1	1
ENSG00000289308	0	0.690144682766074	0	1	1
ENSG00000282917	0	0.690144682766074	0	1	1
ENSG00000289392	0	0.690144682766074	0	1	1
ENSG00000289314	0	0.690144682766074	0	1	1
ENSG00000288781	0	0.690144682766074	0	1	1
NEUROG2	0	0.690144682766074	0	1	1
NEUROG2-AS1	0	0.690144682766074	0	1	1
RPL23AP94	0	0.690144682766074	0	1	1
H3P14	0	0.690144682766074	0	1	1
MIR302CHG	0	0.690144682766074	0	1	1
ENSG00000251638	0	0.690144682766074	0	1	1
HNRNPA1P65	0	0.690144682766074	0	1	1
RNU4-64P	0	0.690144682766074	0	1	1
Y_RNA	0	0.690144682766074	0	1	1
ENSG00000249679	0	0.690144682766074	0	1	1
ENSG00000235902	0	0.690144682766074	0	1	1
ENSG00000235149	0	0.690144682766074	0	1	1
ENSG00000288940	0	0.690144682766074	0	1	1
ENSG00000286596	0	0.690144682766074	0	1	1
ENSG00000249678	0	0.690144682766074	0	1	1
MTCYBP43	0	0.690144682766074	0	1	1
LINC02497	0	0.690144682766074	0	1	1
TMEM271	0	0.690144682766074	0	1	1
